osm_id,name,lat,lon,region,federal_district,cluster,cluster_name,dist_to_region_center_km,dist_to_moscow_km,federal_district_code,gps_density_5km,grp_per_capita_2021,population_2021,urban_pct
318786541,Школа № 16,56.6134382,43.3617063,Nizhegorod,ПФО,4,Кластер 5,50.53656541210881,367.90358137097496,5,21816,468,3216,79
319060802,Рыпушкальская ООШ,60.9712344,32.907995,Karelia,СЗФО,5,Кластер 6,118.74974943787858,641.30863848455,2,6127,456,614,81
319353286,Школа,54.1343789,60.7433909,Chelyabinsk,УФО,4,Кластер 5,121.6784774055692,1480.8747343003113,6,147,451,3466,82
319394269,Школа №1,55.6259031,51.8154151,Tatarstan,ПФО,4,Кластер 5,170.76713952170763,888.4213040825297,5,251748,599,3898,77
319402350,Большеафанасовская средняя школа,55.5994591,51.7736165,Tatarstan,ПФО,4,Кластер 5,168.5775463562857,886.1677167976238,5,251748,599,3898,77
319402450,Щегловская школа,60.0306226,30.7559667,Leningrad,СЗФО,5,Кластер 6,28.356813750015775,624.1768262935483,2,46706,660,1901,64
319510323,Кумысненская основная общеобразовательная школа,54.1896528,61.5033491,Chelyabinsk,УФО,4,Кластер 5,107.3341673705614,1526.6339394392432,6,234,451,3466,82
319557014,Фоминская средняя общеобразовательная школа,57.8392155,39.5807461,Yaroslavl',ЦФО,5,Кластер 6,30.094725598799094,260.66105624490393,1,8342,442,1255,81
319663964,Романовская средняя школа,60.0436262,30.7028939,Leningrad,СЗФО,5,Кластер 6,26.67309574817603,627.2543871299048,2,32006,660,1901,64
319684584,Кадетская школа-интернат,55.6314503,51.8027375,Tatarstan,ПФО,4,Кластер 5,169.89860547508263,887.5582370325611,5,251748,599,3898,77
319689617,Школа №1,54.9748813,60.3657508,Chelyabinsk,УФО,4,Кластер 5,70.63287665884955,1433.7427075584128,6,17655,451,3466,82
319996391,Рахьинская школа,60.0922593,30.8432936,Leningrad,СЗФО,5,Кластер 6,36.15447815460689,625.8836379183058,2,4278,660,1901,64
320140976,Средняя Общеобразовательная школа,59.4681591,56.5919473,Perm',ПФО,4,Кластер 5,163.48622069282746,1198.136069539746,5,685,552,2623,75
320420280,Начальная школа,57.1047917,48.0586089,Kirov,ПФО,4,Кластер 5,190.8868211733545,658.5469804060281,5,0,316,1261,73
320420282,Средняя школа,57.1041582,48.0587888,Kirov,ПФО,4,Кластер 5,190.9431969148247,658.5469909026065,5,0,316,1261,73
320452755,Средняя Общеобразовательная школа им. Ф. Асянова,54.2914132,55.8133527,Bashkortostan,ПФО,1,Кластер 2,50.20053295774793,1167.7235065216692,5,142,401,4013,62
320645848,Школа №20,54.3691189,60.8068369,Chelyabinsk,УФО,4,Кластер 5,95.9955281007428,1477.6871066353517,6,200447,451,3466,82
321381476,"МБОУ ""Осиновская основная школа""",62.9498365,43.0599851,Arkhangel'sk,СЗФО,5,Кластер 6,216.2579654762336,856.6324504407204,2,0,617,1119,78
321406990,Ключёвская средняя общеобразовательная школа,54.0489273,61.9991049,Chelyabinsk,УФО,4,Кластер 5,128.22840358384423,1562.0624544933637,6,0,451,3466,82
321416487,Средняя общеобразовательная школа № 25,58.8424392,57.7814639,Perm',ПФО,4,Кластер 5,129.36752737384165,1253.5632405201472,5,0,552,2623,75
321786039,"МАОУ ""Школа №58""",56.2211155,43.8383805,Nizhegorod,ПФО,4,Кластер 5,15.597787164507023,390.2267144360435,5,186022,468,3216,79
321878551,Школа №15,56.445935,44.0419318,Nizhegorod,ПФО,4,Кластер 5,13.342147309799204,405.5817831674651,5,22865,468,3216,79
321943282,МБОУ СОШ №2,58.3391784,60.0421528,Sverdlovsk,УФО,4,Кластер 5,170.16592861505387,1379.5121119712603,6,13,548,4301,84
322225141,Начальная школа Смолянской ООШ,61.6049311,54.8035979,Komi,СЗФО,5,Кластер 6,209.67208022423108,1181.7756762240442,2,1464,694,820,80
322275637,Виловатовская средняя общеобразовательная школа,56.1737476,46.6034849,Mariy-El,ПФО,6,Кластер 7,94.85741650538046,560.7720803104568,5,1156,279,686,63
322309487,Школа №1,59.1132717,28.0925437,Leningrad,СЗФО,5,Кластер 6,153.05737368843626,680.4982915169022,2,95152,660,1901,64
322315245,Школа №8,58.358413,60.0207768,Sverdlovsk,УФО,4,Кластер 5,172.51158851667023,1378.356106631766,6,1726,548,4301,84
322434635,Школа № 6,58.3545381,60.0339661,Sverdlovsk,УФО,4,Кластер 5,171.9347256089243,1379.1063639743104,6,1726,548,4301,84
322511362,Выскатская школа,59.0195545,28.1807329,Leningrad,СЗФО,5,Кластер 6,155.49753513809324,671.0498051483303,2,135,660,1901,64
322511777,МОУ Загривская СОШ,59.1029426,27.8517442,Leningrad,СЗФО,5,Кластер 6,165.00748185286074,692.0029254278295,2,0,660,1901,64
322545417,Усть-Качкинская средняя общеобразовательная школа,58.0033326,55.6717834,Perm',ПФО,4,Кластер 5,32.83578061167786,1121.3653711182717,5,6358,552,2623,75
322726275,Хлебниковская средняя школа,56.6486975,49.9432343,Mariy-El,ПФО,6,Кластер 7,125.10862739896815,767.7563977474917,5,0,279,686,63
322816220,Дробышевская средняя общеобразовательная школа,54.2072275,61.6639014,Chelyabinsk,УФО,4,Кластер 5,106.34452792875706,1536.1151842121533,6,0,451,3466,82
322817600,Школа № 31,57.7552368,40.9010379,Kostroma,ЦФО,5,Кластер 6,2.0205109695186225,299.08299734163546,1,84036,310,639,71
322817601,Школа № 6,57.7505572,40.9170587,Kostroma,ЦФО,5,Кластер 6,1.9211096352743664,299.35957614581844,1,84036,310,639,71
323270522,Семринская начальная школа,59.5378979,30.3870029,Leningrad,СЗФО,5,Кластер 6,40.68154946753333,601.0280872890471,2,8202,660,1901,64
323879294,Школа №117,55.8620522,49.0796379,Tatarstan,ПФО,4,Кластер 5,7.526943713511907,715.5014134799918,5,254650,599,3898,77
323939753,Средняя школа № 4 Лицей,56.3310258,46.5370941,Mariy-El,ПФО,6,Кластер 7,90.20083265702492,557.2658629811107,5,410,279,686,63
325025914,Новобатуринская средняя общеобразовательная школа,54.8515984,61.3525094,Chelyabinsk,УФО,4,Кластер 5,33.98673171402061,1498.2764812383634,6,11151,451,3466,82
325184899,Школа №99,56.8907519,60.6224277,Sverdlovsk,УФО,4,Кластер 5,6.06594059593448,1417.2671703640228,6,552047,548,4301,84
325362498,Повалихинская начальная школа,58.8893238,42.8526354,Kostroma,ЦФО,5,Кластер 6,167.95572679190016,468.96452771765064,1,102,310,639,71
325413488,Школа № 5,55.8590454,48.3853818,Mariy-El,ПФО,6,Кластер 7,91.71977875768148,672.2862099184813,5,15486,279,686,63
325924587,Усть-Качкинская средняя общеобразовательная школа,57.9915343,55.704667,Perm',ПФО,4,Кластер 5,30.96338750858734,1123.1788798565167,5,6358,552,2623,75
326266017,Школа № 1,54.441569,61.3525096,Chelyabinsk,УФО,4,Кластер 5,79.37426874851764,1509.6180410895618,6,4504,451,3466,82
326266018,Школа № 3,54.4410704,61.3538112,Chelyabinsk,УФО,4,Кластер 5,79.42443047617367,1509.7138152823768,6,4504,451,3466,82
326266115,Елизаветинская средняя общеобразовательная школа,59.5095393,29.7832722,Leningrad,СЗФО,5,Кластер 6,52.88927185980334,625.148667457608,2,11661,660,1901,64
326316730,Школа №1,56.6215988,57.7661916,Sverdlovsk,УФО,4,Кластер 5,174.3354209460786,1245.8907076438843,6,80546,548,4301,84
326489231,Копорская общеобразовательная школа,59.7034315,29.0470967,Leningrad,СЗФО,5,Кластер 6,74.32219993405694,671.0904699322452,2,732,660,1901,64
326548269,Школа № 684 «Берегиня»,59.8588845,30.2981768,CityofSt.Petersburg,СЗФО,7,Кластер 8,8.963715089241726,628.7316609928466,2,756339,762,5598,100
326871302,МОУ Абрамовская СОШ,54.1982974,47.6760165,Ul'yanovsk,ПФО,4,Кластер 5,48.96739161471428,664.1642621850744,5,178,329,1246,74
326894078,Гарболовская школа имени А. И. Коробицына,60.3414061,30.4998109,Leningrad,СЗФО,5,Кластер 6,49.90928725617574,659.1237112837462,2,1354,660,1901,64
326906192,Визимьярская средняя общеобразовательная школа,56.4358672,46.9406125,Mariy-El,ПФО,6,Кластер 7,62.7981103485098,582.7229304611462,5,1048,279,686,63
326940647,Средняя общеобразовательная школа посёлка Пола,57.9330075,31.827785,Novgorod,СЗФО,5,Кластер 6,73.20938069742303,427.0740089893327,2,1514,381,606,70
326962007,Школа №12,54.4770059,53.5306899,Bashkortostan,ПФО,1,Кластер 2,158.9294755101049,1019.591595970193,5,12674,401,4013,62
327030804,Мельниковская школа,60.9257781,29.7583955,Leningrad,СЗФО,5,Кластер 6,117.88204816245464,734.4134367701212,2,2533,660,1901,64
327123256,Школа №64,58.0071315,55.9250323,Perm',ПФО,4,Кластер 5,17.909634142997017,1136.2654220348256,5,129961,552,2623,75
327224391,Старокалмашевская средняя школа,55.1169469,54.8389173,Bashkortostan,ПФО,1,Кластер 2,83.16564368287138,1085.8820076189838,5,377,401,4013,62
327229242,Школа № 10,56.654886,59.5625836,Sverdlovsk,УФО,4,Кластер 5,66.27607608472822,1355.1047627303435,6,380,548,4301,84
327385930,Школа № 52,54.3055841,48.3374068,Ul'yanovsk,ПФО,4,Кластер 5,4.378158275680871,701.1684197610956,5,646907,329,1246,74
327581669,Помоздинская СОШ,62.1941221,54.1839574,Komi,СЗФО,5,Кластер 6,184.6541229540001,1183.45020022755,2,2851,694,820,80
328305811,5-8й класс,62.1954743,54.1858098,Komi,СЗФО,5,Кластер 6,184.7899728987392,1183.6081401227557,2,2851,694,820,80
328308452,Начальная Школа,62.1956775,54.1831591,Komi,СЗФО,5,Кластер 6,184.6651348494757,1183.4999012809717,2,2851,694,820,80
328744185,Воскресная школа,59.7910705,30.1566684,CityofSt.Petersburg,СЗФО,7,Кластер 8,18.699798950252365,629.419950585613,2,222268,762,5598,100
328962191,"Фокинская СОШ, корп. № 3",56.7096562,54.2926796,Perm',ПФО,4,Кластер 5,185.43744075573932,1033.4414615180133,5,6999,552,2623,75
329247957,Гимназия № 192,59.9867254,30.4204084,CityofSt.Petersburg,СЗФО,7,Кластер 8,7.8698295333554835,633.7175689167052,2,623936,762,5598,100
329350703,Школа №4,60.7711361,46.3043636,Vologda,СЗФО,5,Кластер 6,395.9110337831299,753.2244994141573,2,66807,511,1173,72
330031517,Специальная коррекционная школа №45,63.5624283,53.7023327,Komi,СЗФО,5,Кластер 6,256.58934179937893,1246.391594550662,2,148648,694,820,80
330162529,Школа № 29,61.8006319,34.3541406,Karelia,СЗФО,5,Кластер 6,1.5615630317424651,697.757376960411,2,85598,456,614,81
330733054,Трубникоборская школа,59.2665342,31.3930117,Leningrad,СЗФО,5,Кластер 6,93.1046512673038,538.6552699292358,2,19178,660,1901,64
330767687,Школа №12,59.6408512,56.7568352,Perm',ПФО,4,Кластер 5,183.86829749347777,1211.2692395445372,5,174467,552,2623,75
331124413,Удмуртский кадетский корпус,57.0719506,53.9853154,Udmurt,ПФО,6,Кластер 7,53.25302106691567,1014.8642072033653,5,58307,374,1513,66
331175296,Детско-юношеская спортивная школа 19,57.5467194,29.9380303,Pskov,СЗФО,5,Кластер 6,100.15391396928952,509.561288598027,2,1871,286,636,70
331201973,"МБОУ ДОД ""Детско-юношеская спортивная школа""",58.276037,29.1110393,Pskov,СЗФО,5,Кластер 6,68.44115674957355,585.673045359789,2,815,286,636,70
331216283,Школа № 5,69.0354385,33.2964954,Murmansk,СЗФО,5,Кластер 6,11.438117130154382,1492.4189265744951,2,89,710,754,93
331223351,Гимназия г.Опочки,56.7156058,28.6608005,Pskov,СЗФО,5,Кластер 6,124.27393007489884,563.2904564278379,2,7249,286,636,70
331223954,Воскресная школа,61.6862914,53.6779509,Komi,СЗФО,5,Кластер 6,149.9297145210334,1132.9083761824393,2,17061,694,820,80
331499277,Школа №2,56.6468903,43.4811228,Nizhegorod,ПФО,4,Кластер 5,47.74847699456242,375.847278659305,5,10560,468,3216,79
331499952,Макушинская школа,56.684906,28.4694895,Pskov,СЗФО,5,Кластер 6,126.37631197634656,574.4795613445008,2,221,286,636,70
331504688,Краснооктябрьская школа,56.5716647,28.6985296,Pskov,СЗФО,5,Кластер 6,140.4434337842523,559.2176757557223,2,0,286,636,70
331510848,Опочецкая коррекционная школа-интернат,56.7172655,28.6575765,Pskov,СЗФО,5,Кластер 6,124.06093829628676,563.5086942779656,2,7249,286,636,70
331510849,Опочецкая общеобразовательная школа-интернат,56.7148562,28.6395755,Pskov,СЗФО,5,Кластер 6,124.15981785444907,564.5652633359185,2,3476,286,636,70
331662541,Специальная (коррекционная) школа № 15,64.5572827,39.802751,Arkhangel'sk,СЗФО,5,Кластер 6,35.12020403169604,985.972828569184,2,24222,617,1119,78
332261056,Татарская гимназия,54.8622162,53.0815199,Tatarstan,ПФО,4,Кластер 5,272.01242543725164,981.6173451905096,5,28424,599,3898,77
332367259,Челябинская православная гимназия во имя святого праведного Симеона Верхотурского чудотворца,55.1830197,61.3615418,Chelyabinsk,УФО,4,Кластер 5,5.414432621321247,1490.6086158848395,6,313208,451,3466,82
332873500,МОУ СОШ №3,59.017493,54.6696107,Perm',ПФО,4,Кластер 5,144.0479998813031,1080.775281349207,5,26261,552,2623,75
332901729,Школа № 9 им. А.С. Пушкина,58.308303,57.8091086,Perm',ПФО,4,Кластер 5,98.44587051226968,1249.155477764421,5,73315,552,2623,75
332933524,Православная гимназия им. Серафима Саровского,56.2325485,43.4004651,Nizhegorod,ПФО,4,Кластер 5,38.61838396166969,363.403955157758,5,83358,468,3216,79
332938177,Школа №33,56.2402885,43.3979937,Nizhegorod,ПФО,4,Кластер 5,38.534687479199405,363.3427935512027,5,83358,468,3216,79
332938919,Школа №18,56.2443857,43.4108496,Nizhegorod,ПФО,4,Кластер 5,37.65060934140748,364.1813426877204,5,83358,468,3216,79
333205906,Школа-интернат №9,54.9377889,43.3162273,Nizhegorod,ПФО,4,Кластер 5,160.46350415884822,371.4880826997656,5,57194,468,3216,79
333210343,Школа №33,58.5446707,31.2200699,Novgorod,СЗФО,5,Кластер 6,3.7974905102336303,494.688960925639,2,48827,381,606,70
333380120,Школа №71,56.2323495,43.4219555,Nizhegorod,ПФО,4,Кластер 5,37.351091108514424,364.722692295114,5,83358,468,3216,79
333380121,Школа №13,56.2338634,43.429754,Nizhegorod,ПФО,4,Кластер 5,36.84104329233635,365.2195102897914,5,83358,468,3216,79
333869797,Айшинская школа,55.8701932,48.6276486,Tatarstan,ПФО,4,Кластер 5,30.990145953909447,687.2993690679534,5,42507,599,3898,77
334114204,Школа № 14,54.6023487,61.2311503,Chelyabinsk,УФО,4,Кластер 5,62.64589900549365,1497.4540027653145,6,7934,451,3466,82
334114205,Школа № 9,54.5986258,61.2346937,Chelyabinsk,УФО,4,Кластер 5,63.00607228063259,1497.7790165950612,6,7934,451,3466,82
334209262,Школа №4,59.5449623,30.862566,Leningrad,СЗФО,5,Кластер 6,50.149864020390886,581.744856372482,2,83957,660,1901,64
334214871,Школа №1,55.3893534,43.818973,Nizhegorod,ПФО,4,Кластер 5,104.99576661355246,391.8415690070801,5,101327,468,3216,79
334277406,Средняя школа №2,57.6519114,39.9410057,Yaroslavl',ЦФО,5,Кластер 6,4.057689519838239,254.06837746009393,1,153243,442,1255,81
334334740,Пибаньшурская средняя общеобразовательная школа,57.8665512,53.2643719,Udmurt,ПФО,6,Кластер 7,112.86911738451964,978.44886291386,5,1255,374,1513,66
334371967,Школа № 451,59.8144198,30.5702474,CityofSt.Petersburg,СЗФО,7,Кластер 8,19.829266538927868,614.3314997188675,2,220744,762,5598,100
335303960,Школа № 11,58.310396,57.7664379,Perm',ПФО,4,Кластер 5,96.1710438900759,1246.6886609374508,5,73315,552,2623,75
335311408,Начальная школа села Травянка,54.1612406,61.8257551,Chelyabinsk,УФО,4,Кластер 5,113.28631766768832,1547.6589348522753,6,13,451,3466,82
335542332,Школа №3,56.2554341,43.4576273,Nizhegorod,ПФО,4,Кластер 5,34.548222434393175,367.18719783496306,5,178677,468,3216,79
335574275,Школа №83,57.6489389,39.9602862,Yaroslavl',ЦФО,5,Кластер 6,4.74815033812827,254.45638343321312,1,39907,442,1255,81
335732639,Школа №70,56.2515236,43.4774221,Nizhegorod,ПФО,4,Кластер 5,33.471140666982535,368.355647313875,5,178677,468,3216,79
335732640,Школа №32,56.2500516,43.4386105,Nizhegorod,ПФО,4,Кластер 5,35.83274995087876,365.95437780958974,5,116867,468,3216,79
335732641,Школа №68,56.2522326,43.4701547,Nizhegorod,ПФО,4,Кластер 5,33.885119687755044,367.9178082424612,5,178677,468,3216,79
335732642,Специальная коррекционная школа-интернат,56.2506847,43.4509702,Nizhegorod,ПФО,4,Кластер 5,35.07553696296435,366.72104594182423,5,178677,468,3216,79
335962151,СОШ №2,55.972576,48.0173616,Mariy-El,ПФО,6,Кластер 7,74.36333176560996,648.756016090719,5,467,279,686,63
335972847,"Муниципальное бюджетное общеобразовательное учреждение ""Калининская основная общеобразовательная школа""",59.8783132,42.4230489,Vologda,СЗФО,5,Кластер 6,160.35626661545348,539.2571277217137,2,5582,511,1173,72
335977670,Туношонская СОШ,57.5443631,40.1253713,Yaroslavl',ЦФО,5,Кластер 6,16.56024936653333,251.0690997375917,1,29350,442,1255,81
336055819,Кельчинская школа,57.2356742,54.1740853,Udmurt,ПФО,6,Кластер 7,72.49970689307199,1026.815580805872,5,15862,374,1513,66
336092380,"Муниципальное бюджетное общеобразовательное учреждение ""Никольская основная общеобразовательная школа имени Н.М. Рубцова""",59.490523,42.5273579,Vologda,СЗФО,5,Кластер 6,152.40918357933904,507.57304576598005,2,840,511,1173,72
336133237,Архангельская школа Соловецких юнг,64.535075,40.6220048,Arkhangel'sk,СЗФО,5,Кластер 6,4.1578767321341354,989.9957196282494,2,153856,617,1119,78
336709753,Камчугская школа,60.0503933,43.1730832,Vologda,СЗФО,5,Кластер 6,206.27048219372324,579.0392980156328,2,2913,511,1173,72
336787477,Языковская средняя школа,54.2907416,47.3779136,Ul'yanovsk,ПФО,4,Кластер 5,66.50700097692106,642.5090486964128,5,7597,329,1246,74
336926753,Школа-интернат,57.6014701,39.8403211,Yaroslavl',ЦФО,5,Кластер 6,4.157358551768427,246.04567698636512,1,417553,442,1255,81
337284507,Целинная средняя общеобразовательная школа (филиал),54.0170972,60.8343701,Chelyabinsk,УФО,4,Кластер 5,132.1141421819429,1490.291545416494,6,102,451,3466,82
337979718,Усть-Чуласская основная школа,64.6074349,46.0638809,Arkhangel'sk,СЗФО,5,Кластер 6,263.8606040942688,1087.2738562393458,2,0,617,1119,78
338092620,Школа №82,54.2755512,48.2990104,Ul'yanovsk,ПФО,4,Кластер 5,8.118376270928973,699.8155576969425,5,646907,329,1246,74
338158953,Школа № 1,56.5122209,60.8068839,Sverdlovsk,УФО,4,Кластер 5,38.427056671390346,1432.4972836080008,6,15716,548,4301,84
338486656,Школа № 347,59.9254646,30.4821502,CityofSt.Petersburg,СЗФО,7,Кластер 8,9.378006056826342,626.4834655483102,2,763892,762,5598,100
338732546,Паклинская средняя общеобразовательная школа,57.2741107,55.2870626,Perm',ПФО,4,Кластер 5,99.18486787023352,1093.8570492324634,5,1500,552,2623,75
338759031,Школа,64.0372605,44.0938249,Arkhangel'sk,СЗФО,5,Кластер 6,180.5262531972702,987.9636828141066,2,43046,617,1119,78
338771409,Сивинская школа-интернат,58.3820024,54.3849509,Perm',ПФО,4,Кластер 5,115.70547127490735,1051.6495672494498,5,2328,552,2623,75
338809143,Интернат,55.9751579,48.0104659,Mariy-El,ПФО,6,Кластер 7,74.03623336104312,648.3163855105946,5,467,279,686,63
338977486,Школа № 439,59.876141,29.8896897,CityofSt.Petersburg,СЗФО,7,Кластер 8,24.774346688938863,646.8381955096138,2,17146,762,5598,100
340171874,Средняя общеобразовательная школа,56.9126828,53.3292893,Udmurt,ПФО,6,Кластер 7,10.126506574276464,974.770176602155,5,106935,374,1513,66
340320382,Школа №30,56.2340919,43.4785686,Nizhegorod,ПФО,4,Кластер 5,33.95496578395052,368.22296713705,5,92754,468,3216,79
340691971,Школа № 645,59.7433654,30.4812775,CityofSt.Petersburg,СЗФО,7,Кластер 8,23.631909274560925,612.469707101728,2,194816,762,5598,100
341173555,Школа № 27,55.7570593,60.7044811,Chelyabinsk,УФО,4,Кластер 5,81.1737779662633,1437.8600267112224,6,11093,451,3466,82
341179859,Первомайская средняя общеобразовательная школа,55.9197864,47.3846212,Chuvash,ПФО,6,Кластер 7,25.73051919805694,609.619504529692,5,91787,303,1221,62
341584698,Гимназия № 6,55.5707921,42.0507882,Vladimir,ЦФО,5,Кластер 6,119.9684922162419,278.7617921946626,1,346655,353,1378,78
341584699,Школа №13,55.5698584,42.0466829,Vladimir,ЦФО,5,Кластер 6,119.80418639983526,278.5161255112077,1,154264,353,1378,78
341599337,Школа №24,56.24087,43.4411039,Nizhegorod,ПФО,4,Кластер 5,35.94909441439761,365.9984948811686,5,83358,468,3216,79
341599338,Школа №39,56.2356236,43.4468181,Nizhegorod,ПФО,4,Кластер 5,35.77496170718576,366.28869894841046,5,83358,468,3216,79
341806747,Лицей №21,56.231771,43.3819359,Nizhegorod,ПФО,4,Кластер 5,39.742900010439016,362.2559824197572,5,83358,468,3216,79
342563713,Школа № 618,60.0035111,30.2536805,CityofSt.Petersburg,СЗФО,7,Кластер 8,7.967563668989984,641.6414031079178,2,480525,762,5598,100
342851703,Школа № 604,59.7424913,30.4646796,CityofSt.Petersburg,СЗФО,7,Кластер 8,23.37615555874695,613.0808974228903,2,194816,762,5598,100
343061563,МБОУ Ждановская СШ,56.2106373,44.1016212,Nizhegorod,ПФО,4,Кластер 5,14.427149278880607,406.35141217129313,5,115694,468,3216,79
343072845,Школа-интернат,58.733705,50.1674424,Kirov,ПФО,4,Кластер 5,33.35497156151191,822.8247798689308,5,53266,316,1261,73
343526111,"МБОУ ""Щербенская основная общеобразовательная школа""",54.8276068,50.5992792,Tatarstan,ПФО,4,Кластер 5,143.25866401652772,827.1349122571327,5,514,599,3898,77
343683945,Бикбардинская ООШ,56.4787092,55.7280745,Bashkortostan,ПФО,1,Кластер 2,194.42840140287683,1122.276922034309,5,6098,401,4013,62
343951573,Пелевская Средняя Общеобразовательная школа,55.5611421,49.5892446,Tatarstan,ПФО,4,Кластер 5,39.99883735462096,750.3322600561629,5,59124,599,3898,77
344693594,Гавровская средняя общеобразовательная школа,56.9150758,27.8802368,Pskov,СЗФО,5,Кластер 6,104.09752411876288,613.3173731247552,2,45,286,636,70
345029863,Светлоозерская школа,55.1810026,52.0155278,Tatarstan,ПФО,4,Кластер 5,195.62219906384487,908.1316789306088,5,24127,599,3898,77
345573931,Школа-интернат I-II вида для детей с нарушением слуха,57.7324205,40.9236693,Kostroma,ЦФО,5,Кластер 6,3.8501405131887254,298.17424741337885,1,56713,310,639,71
345586627,Школа № 657,60.0199696,30.2494429,CityofSt.Petersburg,СЗФО,7,Кластер 8,9.735057087139886,643.0863867537382,2,326819,762,5598,100
347626439,Средняя школа №1,57.9745718,33.2513266,Novgorod,СЗФО,5,Кластер 6,130.99059507945256,362.21911543643085,2,21081,381,606,70
347817177,Коелгинская школа им. С.В. Хохрякова,54.6468067,60.9021093,Chelyabinsk,УФО,4,Кластер 5,65.7250431804194,1475.7086075369766,6,329,451,3466,82
348241016,Начальная Школа-Сад,62.2592439,54.1796306,Komi,СЗФО,5,Кластер 6,186.6862750177389,1186.8591190968357,2,285,694,820,80
348839613,Школа-Сад,62.4291643,54.6558024,Komi,СЗФО,5,Кластер 6,216.28852122717927,1217.581502775252,2,20430,694,820,80
348943162,Школа №9 (начальное отделение),60.1506621,59.9449745,Sverdlovsk,УФО,4,Кластер 5,370.2898005572442,1396.8169213070455,6,5445,548,4301,84
349461150,Основная общеобразовательная школа,61.6373074,53.8961438,Komi,СЗФО,5,Кластер 6,161.5878332697319,1140.5205782487394,2,946,694,820,80
349594591,Карачихская средняя школа,57.6453903,39.7657794,Yaroslavl',ЦФО,5,Кластер 6,7.873484518917537,247.652201396928,1,417553,442,1255,81
349839460,Старое здание школы,61.6322699,54.8740639,Komi,СЗФО,5,Кластер 6,213.21819091910857,1186.4487790236894,2,2750,694,820,80
350023645,Школа №13,54.603937,61.2275116,Chelyabinsk,УФО,4,Кластер 5,62.5207362193196,1497.1827791393514,6,7934,451,3466,82
350876183,Красносельцовская школа,54.0188698,44.8867714,Mordovia,ПФО,6,Кластер 7,26.69640043409287,503.13204820043705,5,41260,331,795,61
351154329,Средняя общеобразовательная школа №4 п.г.т. Кукмор,56.1919302,50.9097676,Tatarstan,ПФО,4,Кластер 5,120.5002623628015,827.1901795050914,5,78303,599,3898,77
351187414,Белоборская ООШ,61.4833527,55.5683298,Komi,СЗФО,5,Кластер 6,251.2592093527661,1212.9826159932866,2,0,694,820,80
351277122,Средняя школа имени И.Е. Кулакова,64.7322473,57.8661452,Komi,СЗФО,5,Кластер 6,489.71446187261864,1486.363931581234,2,0,694,820,80
351346283,Школа №3,55.7343614,53.1095647,Tatarstan,ПФО,4,Кластер 5,250.5086466879192,967.60733828843,5,133436,599,3898,77
351367557,Озьягская СОШ,61.8187424,53.4419688,Komi,СЗФО,5,Кластер 6,138.19428458820934,1129.1616379048396,2,136,694,820,80
352026018,Школа №51,57.6095454,39.9788862,Yaroslavl',ЦФО,5,Кластер 6,5.432114611365639,251.5375913432169,1,39907,442,1255,81
352594785,СОШ п. Опытный,55.8496126,47.4963343,Chuvash,ПФО,6,Кластер 7,35.58550478510262,616.9502499741855,5,26542,303,1221,62
352775409,Начальная школа,54.3146956,48.28426,Ul'yanovsk,ПФО,4,Кластер 5,7.641130069474209,697.5758082369706,5,646907,329,1246,74
352804207,школа №7,55.4323188,55.5529229,Bashkortostan,ПФО,1,Кластер 2,81.71175730692778,1124.31921782083,5,21431,401,4013,62
352985053,Староайбесинская школа,54.948216,47.0520714,Chuvash,ПФО,6,Кластер 7,133.0050396854855,602.6638092360505,5,0,303,1221,62
353397698,Школа №15,54.7945603,61.2295888,Chelyabinsk,УФО,4,Кластер 5,41.96445422731905,1492.1251741926192,6,147177,451,3466,82
354078980,Школа №23,57.4765137,61.4182131,Sverdlovsk,УФО,4,Кластер 5,86.56347344781375,1461.0512394666405,6,817,548,4301,84
354183057,Школа №4,55.5495484,42.0577676,Vladimir,ЦФО,5,Кластер 6,121.60039558684328,279.45720979663764,1,4526,353,1378,78
354211242,Карсинская средняя общеобразовательная школа (филиал),54.3420031,61.3856524,Chelyabinsk,УФО,4,Кластер 5,90.33477877684338,1514.6319162541436,6,6574,451,3466,82
354275510,Школа,59.8281948,56.583316,Perm',ПФО,4,Кластер 5,203.19375590297588,1206.5212898454615,5,1879,552,2623,75
354342416,Емешевская школа,56.2293647,46.3434537,Mariy-El,ПФО,6,Кластер 7,105.76600424112576,544.8508802362813,5,86,279,686,63
354415373,Белоручейская СОШ,60.9157125,36.8468268,Vologda,СЗФО,5,Кластер 6,253.0897752027851,575.5067501835225,2,21611,511,1173,72
354917952,школа №9,55.4324246,55.5494092,Bashkortostan,ПФО,1,Кластер 2,81.79372852459439,1124.098523255463,5,8371,401,4013,62
355094209,Школа № 18,56.7964583,53.2457831,Udmurt,ПФО,6,Кластер 7,6.6558535738345705,969.5520651475508,5,175409,374,1513,66
355252170,Ишеевский многопрофильный лицей имени Н.К. Джорджадзе,54.4216489,48.2730814,Ul'yanovsk,ПФО,4,Кластер 5,14.322916106103635,693.3785918758465,5,95882,329,1246,74
355325698,Школа №4,58.2883116,59.7751586,Sverdlovsk,УФО,4,Кластер 5,168.54847803671146,1363.6969459480345,6,63481,548,4301,84
356477073,школа с.Туембаш,56.268288,50.8646859,Tatarstan,ПФО,4,Кластер 5,121.22374489248094,824.1285863070823,5,620,599,3898,77
